id,make,model,year,VClass,drive,trans,fuelType,cylinders,displ,city,UCity,highway,UHighway,co2,feScore,ghgScore,efficiency_value,pv_value
32406,Audi,A8 L,2013-01-01,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,17.8058,22.5575,27.5484,37.3745,418,5,5,pv4,107
32407,Hyundai,Equus,2013-01-01,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,5.0,15.4152,19.0869,23.0697,32.2369,493,4,4,pv4,111
32408,Porsche,Panamera,2013-01-01,Large Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.6,18.0431,22.6,26.3879,37.3,422,5,5,pv4,98
32409,Porsche,Panamera 4,2013-01-01,Large Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.6,17.7469,22.2,25.8687,36.5,429,5,5,pv4,98
32485,Infiniti,G37 Convertible,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.7,17.354,21.6709,25.0312,35.2157,441,5,5,pv4,0
32486,Infiniti,G37 Convertible,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.7,16.2544,20.2,23.5087,32.9,474,4,4,pv4,0
32487,Infiniti,G37 Coupe,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.7,16.6636,20.7457,24.726,34.7496,454,5,5,pv4,0
32488,Infiniti,G37 Coupe,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.7,18.9107,23.7778,26.3108,37.181,411,5,5,pv4,0
32489,Infiniti,G37x Coupe,2013-01-01,Subcompact Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.7,17.7872,22.2543,24.9791,35.1361,435,5,5,pv4,0
32490,Buick,LaCrosse,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,17.3012,21.6,27.0,38.5,433,5,5,pv4,100
32491,Infiniti,M56,2013-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,8,5.6,15.6992,19.4626,24.2328,33.9984,476,4,4,pv4,104
32492,Infiniti,M56x,2013-01-01,Midsize Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,8,5.6,15.6967,19.4593,22.9117,31.9986,487,4,4,pv4,104
32493,Infiniti,M35h,2013-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.5,26.6501,34.7,31.4791,45.3,312,8,8,pv4,104
32494,Infiniti,M37,2013-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.7,18.3622,23.0321,26.0544,36.7857,420,5,5,pv4,104
32495,Subaru,Legacy AWD,2013-01-01,Midsize Cars,All-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.5,21.1244,26.8246,27.7142,39.3566,375,6,6,pv4,103
32496,Subaru,Legacy AWD,2013-01-01,Midsize Cars,All-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.5,24.0036,30.8789,31.6199,45.5255,330,7,7,pv4,103
32497,Subaru,Legacy AWD,2013-01-01,Midsize Cars,All-Wheel Drive,Automatic (S5),Regular Gasoline,6,3.6,17.5343,21.9134,24.3935,34.2429,443,5,5,pv4,103
32498,Cadillac,XTS,2013-01-01,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,17.3012,21.6,27.1633,38.5,430,5,5,pv4,104
32519,Porsche,911 Turbo,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.8,16.5545,20.6,24.431,34.3,458,4,4,pv4,0
32520,Porsche,911 Turbo Cabriolet,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.8,15.9151,19.7489,24.134,33.8482,476,4,4,pv4,0
32521,Porsche,911 Turbo S,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.8,16.5545,20.6,24.431,34.3,458,4,4,pv4,0
32522,Porsche,911 Turbo S Cabriolet,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.8,15.9151,19.7489,24.134,33.8482,476,4,4,pv4,0
32523,Porsche,911 Turbo,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.8,16.4796,20.5,23.7068,33.2,464,4,4,pv4,0
32524,Porsche,911 Turbo Cabriolet,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.8,16.1041,20.0,23.6408,33.1,470,4,4,pv4,0
32525,Ford,Fiesta FWD,2013-01-01,Subcompact Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,1.6,28.9521,38.1,37.3549,54.9,275,8,8,pv4,85
32526,Ford,Fiesta FWD,2013-01-01,Subcompact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.6,28.8312,37.9197,37.2646,54.7494,276,8,8,pv4,85
32527,Ford,Fiesta SFE FWD,2013-01-01,Subcompact Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,1.6,28.9735,38.132,38.1655,56.2565,272,8,8,pv4,85
32528,Buick,Verano,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,20.7463,26.3,30.9781,44.5,363,6,6,pv4,91
32529,Chevrolet,Camaro,2013-01-01,Compact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,17.7469,22.2,26.4527,37.4,427,5,5,pv4,0
32530,Scion,tC,2013-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.5,22.5845,28.8674,29.9861,42.9242,348,7,7,pv4,0
32531,Scion,tC,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,22.4966,28.7437,30.1758,43.2247,348,7,7,pv4,0
32532,Subaru,Impreza AWD,2013-01-01,Compact Cars,All-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.0,26.6657,34.7227,34.7644,50.6177,299,8,8,pv4,96
32533,Subaru,Impreza AWD,2013-01-01,Compact Cars,All-Wheel Drive,Manual 5-spd,Premium Gasoline,4,2.5,18.6743,23.456,24.5412,34.4678,426,5,5,pv4,96
32534,Subaru,Impreza AWD,2013-01-01,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.5,16.7674,20.8845,22.5537,31.4599,468,4,4,pv4,96
32535,Buick,LaCrosse,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,17.2268,21.5,26.9053,38.1,432,5,5,pv4,100
32536,Buick,Regal,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,18.3385,23.0,28.1266,40.0,409,5,5,pv4,98
32537,Buick,Regal,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,19.8039,25.0,30.9781,44.5,376,6,6,pv4,98
32538,Buick,Regal,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,18.3385,23.0,28.1266,40.0,409,5,5,pv4,98
32539,Cadillac,CTS,2013-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,17.7469,22.2,26.4527,37.4,427,5,5,pv4,99
32540,Chevrolet,Cruze Eco,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.4,25.9637,33.7,37.3849,54.95,295,8,8,pv4,94
32541,Chevrolet,Cruze,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.4,25.9637,33.7,36.5133,53.5,298,8,8,pv4,94
32542,Chevrolet,Cruze Eco,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.4,27.8749,36.5,40.2019,59.7,273,8,8,pv4,94
32543,Chevrolet,Cruze,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,25.6879,33.3,36.4832,53.45,300,8,8,pv4,94
32544,Chevrolet,Cruze,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.8,24.7868,32.0,35.2413,51.4,309,8,8,pv4,94
32545,Chevrolet,Cruze,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,22.3233,28.5,33.8346,49.1,336,7,7,pv4,94
32560,Audi,A5 quattro,2013-01-01,Subcompact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,22.2425,27.624,32.0861,43.9699,343,7,7,pv4,0
32561,Audi,S5,2013-01-01,Subcompact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,18.117,22.4,27.558000000000003,35.8,413,5,5,pv4,0
32562,Audi,S5 Cabriolet,2013-01-01,Subcompact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,17.6699,22.1,25.953000000000003,34.7,429,5,5,pv4,0
32563,Audi,S5,2013-01-01,Subcompact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,17.0438,20.0,26.023000000000003,33.4,439,5,5,pv4,0
32564,Audi,RS 5,2013-01-01,Subcompact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,8,4.2,15.7409,19.1,23.3075,30.0,480,4,4,pv4,0
32565,Audi,TT Coupe quattro,2013-01-01,Subcompact Cars,All-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,22.407,28.4068,31.1674,42.2579,345,7,7,pv4,0
32566,Audi,TT RS Coupe,2013-01-01,Subcompact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,5,2.5,17.750999999999998,21.2,25.2021,34.2,432,5,5,pv4,0
32567,Chevrolet,Spark,2013-01-01,Subcompact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.2,31.2715,41.6,36.8746,54.1,265,9,9,pv4,86
32568,Roush Performance,Stage 3 Mustang,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,5.0,14.0551,17.3,21.7131,30.2,530,4,4,pv4,0
32569,Roush Performance,Stage 3 Mustang,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 6-spd,Premium Gasoline,8,5.0,15.7274,19.5,22.5138,31.4,488,4,4,pv4,0
32570,Volkswagen,Eos,2013-01-01,Subcompact Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,21.7634,27.5,30.1121,41.5,354,6,6,pv4,0
32571,Volvo,C70 FWD,2013-01-01,Subcompact Cars,Front-Wheel Drive,Automatic (S5),Regular Gasoline,5,2.5,18.7066,23.5,27.4208,38.9,400,5,5,pv4,0
32572,Audi,A4 quattro,2013-01-01,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,22.2425,27.624,32.0861,43.9699,343,7,7,pv4,91
32573,Audi,S4,2013-01-01,Compact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,18.117,22.4,27.558000000000003,35.8,413,5,5,pv4,90
32574,Audi,S4,2013-01-01,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,17.0438,20.0,26.023000000000003,33.4,439,5,5,pv4,90
32575,Chevrolet,Sonic,2013-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.4,28.2801,37.1,38.4889,56.8,276,8,8,pv4,91
32576,Chevrolet,Sonic,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,26.9235,35.1,36.1511,52.9,290,8,8,pv4,91
32577,Hyundai,Veloster,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,1.6,28.0,37.6186,37.0,57.1472,288,8,8,pv4,90
32578,Hyundai,Veloster,2013-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,27.0,36.1,37.0,56.5,294,8,8,pv4,90
32579,Hyundai,Veloster,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.6,24.0,32.1,31.0,52.0,317,7,7,pv4,90
32580,Hyundai,Veloster,2013-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,24.0,32.9,35.0,53.2,318,7,7,pv4,90
32581,Kia,Forte Koup,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,25.2036,32.6,33.5885,48.7,314,8,8,pv4,0
32582,Kia,Forte Koup,2013-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,24.3683,31.4,32.0405,46.2,326,7,7,pv4,0
32583,Kia,Forte Koup,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.4,22.7988,29.1695,30.3109,43.4389,347,7,7,pv4,0
32584,Kia,Forte Koup,2013-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.4,22.3233,28.5,31.1662,44.8,348,7,7,pv4,0
32585,Subaru,Impreza AWD,2013-01-01,Compact Cars,All-Wheel Drive,Manual 5-spd,Regular Gasoline,4,2.0,24.4469,31.5125,32.7614,47.3608,313,7,7,pv4,96
32586,Volkswagen,GTI,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,24.2237,29.9333,32.5108,43.5096,331,7,7,pv4,0
32587,Volkswagen,Golf R,2013-01-01,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,19.278,23.9,26.8882,37.1,401,5,5,pv4,0
32588,Volvo,S60 AWD,2013-01-01,Compact Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,17.9,22.4,25.1,34.6,425,5,5,pv4,92
32589,Volvo,C30 FWD,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic (S5),Regular Gasoline,5,2.5,20.9,25.8,30.3,41.8,362,6,6,pv4,0
32590,Volvo,C30 FWD,2013-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,5,2.5,21.2,25.5,29.3,40.4,361,6,6,pv4,0
32591,Volvo,S60 FWD,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,5,2.5,20.7,26.5,30.4,42.4,362,6,6,pv4,92
32592,Volvo,S60 AWD,2013-01-01,Compact Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,5,2.5,20.1,25.5,28.9,39.7,375,6,6,pv4,92
32593,BMW,640i Gran Coupe,2013-01-01,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,20.2489,25.6124,29.6604,42.4092,375,6,6,pv4,97
32594,Cadillac,CTS AWD,2013-01-01,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,17.820999999999998,22.3,26.3879,37.3,426,5,5,pv4,97
32595,Cadillac,CTS,2013-01-01,Midsize Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,6,3.0,15.8565,19.6712,25.5025,35.9375,462,4,4,pv4,99
32596,Cadillac,CTS,2013-01-01,Midsize Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,18.4122,23.1,27.0344,38.3,411,5,5,pv4,99
32597,Cadillac,CTS AWD,2013-01-01,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,17.5986,22.0,25.6735,36.2,433,5,5,pv4,97
32598,Chevrolet,Sonic 5,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.4,28.2801,37.1,38.4889,56.8,276,8,8,pv4,91
32599,Chevrolet,Sonic 5,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,26.9235,35.1,36.1511,52.9,290,8,8,pv4,91
32600,Dodge,Dart,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,23.5267,30.2,32.8476,47.5,328,7,7,pv4,0
32601,Hyundai,Elantra GT,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.8,27.0,35.7907,37.0,54.9815,297,8,8,pv4,0
32602,Hyundai,Elantra GT,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.8,26.0,34.7508,37.0,54.9265,301,8,8,pv4,0
32603,Kia,Optima,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,22.2521,28.4,32.8476,47.5,340,7,7,pv4,102
32604,Kia,Optima,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.4,23.5759,30.2699,33.9634,49.3096,326,7,7,pv4,102
32605,Kia,Optima,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.4,23.5267,30.2,33.65,48.8,326,7,7,pv4,102
32606,Kia,Forte,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,25.3641,32.8317,34.5746,50.3071,309,8,8,pv4,97
32607,Kia,Forte,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,24.9259,32.2,33.5885,48.7,317,8,8,pv4,97
32608,Kia,Forte Eco,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,26.6084,34.6391,35.478,51.7894,296,8,8,pv4,97
32609,Kia,Forte,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.4,22.7522,29.1038,31.1798,44.8218,344,7,7,pv4,97
32610,Kia,Forte,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.4,22.3233,28.5,31.1662,44.8,348,7,7,pv4,97
32611,Nissan,Altima,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.5,27.003,35.2165,38.0,56.1239,290,8,8,pv4,102
32612,Nissan,Altima,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,6,3.5,22.0735,28.1494,30.3227,43.4577,354,6,6,pv4,102
32613,Volkswagen,Jetta,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,2.0,23.7854,29.5139,31.6043,45.1099,331,7,7,pv4,94
32614,Volkswagen,Jetta,2013-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,21.8931,26.5556,32.6043,44.9945,344,7,7,pv4,94
32615,Volkswagen,Passat,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AM-S6),Diesel,4,2.0,30.4633,37.9,40.2057,56.8,290,9,8,pv4,102
32616,Volkswagen,Passat,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,6,3.6,19.7174,23.9,27.8048,37.3,390,6,6,pv4,102
32618,Volvo,S80 AWD,2013-01-01,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,17.9,22.4,25.1,34.6,425,5,5,pv4,98
32619,Cadillac,XTS AWD,2013-01-01,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,16.779,20.9,25.5432,36.0,448,5,5,pv4,104
32655,Chevrolet,Volt,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Premium Gasoline,4,1.4,34.9,47.6,39.7,53.5,81,10,10,pv4,0
32670,Jaguar,XK Convertible,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,14.8943,18.4,21.6461,30.1,515,4,4,pv4,0
32671,Jaguar,XK Convertible,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,15.6519,19.4283,22.1807,30.8503,489,4,4,pv4,0
32672,Jaguar,XK,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,15.9017,19.7312,23.5225,32.921,473,4,4,pv4,0
32673,Jaguar,XK,2013-01-01,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,15.1979,18.8,21.6461,30.1,508,4,4,pv4,0
32674,Audi,A5 Cabriolet,2013-01-01,Subcompact Cars,Front-Wheel Drive,Automatic (AV-S8),Premium Gasoline,4,2.0,23.6355,30.1185,30.6684,44.4328,342,7,7,pv4,0
32675,Audi,A5 quattro,2013-01-01,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,20.3576,25.6856,29.8271,40.5676,374,6,6,pv4,0
32676,Audi,A5 Cabriolet quattro,2013-01-01,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,20.3576,25.6856,29.8271,40.5676,374,6,6,pv4,0
32677,Chevrolet,Spark,2013-01-01,Subcompact Cars,Front-Wheel Drive,Automatic 4-spd,Regular Gasoline,4,1.2,28.0777,36.8,36.3323,53.2,284,8,8,pv4,86
32678,Mercedes-Benz,E350 4matic Coupe,2013-01-01,Subcompact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,18.9855,23.8798,28.8532,39.3509,398,5,5,pv4,0
32679,Mercedes-Benz,E350 Coupe,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,19.2719,24.2709,29.2041,40.4208,392,6,6,pv4,0
32680,Mercedes-Benz,E350 4matic Coupe,2013-01-01,Subcompact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,18.8377,23.6784,27.0477,38.3206,406,5,5,pv4,0
32681,Mercedes-Benz,E350 Coupe,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,19.5086,24.5949,28.0085,39.8155,392,6,6,pv4,0
32682,Mercedes-Benz,E350 Convertible,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,19.1158,24.0576,27.5431,39.0902,400,5,5,pv4,0
32683,Mercedes-Benz,E550 Coupe,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,17.2142,21.69,26.9708,36.9977,431,5,5,pv4,0
32684,Mercedes-Benz,E550 Convertible,2013-01-01,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,16.4501,21.4837,24.8127,35.6565,457,4,4,pv4,0
32685,Volkswagen,Beetle,2013-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Diesel,4,2.0,26.6,36.066,38.54,57.9978,335,8,7,pv4,0
32686,Volkswagen,Beetle Convertible,2013-01-01,Subcompact Cars,Front-Wheel Drive,Manual 6-spd,Diesel,4,2.0,26.6,36.066,38.54,57.9978,335,8,7,pv4,0
32687,Audi,A4,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic (AV-S8),Premium Gasoline,4,2.0,23.6355,30.1185,30.6684,44.4328,342,7,7,pv4,91
32688,Audi,A4 quattro,2013-01-01,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,20.3576,25.6856,29.8271,40.5676,374,6,6,pv4,91
32689,Buick,Verano,2013-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,20.3124,25.7,30.5383,43.8,372,6,6,pv4,91
32690,Cadillac,ATS,2013-01-01,Compact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,22.3233,28.5,31.8536,45.9,344,7,7,pv4,91
32691,Chevrolet,Sonic,2013-01-01,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.8,26.1013,33.9,33.896,49.2,305,8,8,pv4,91
32692,Chevrolet,Sonic,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,24.4382,31.5,34.3867,50.0,317,7,7,pv4,91
32693,Mercedes-Benz,CL550 4matic,2013-01-01,Compact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,14.7627,18.8932,23.6888,31.612,498,4,4,pv4,0
32694,Mercedes-Benz,CL63 AMG,2013-01-01,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,14.8966,18.9592,22.3541,29.6373,506,4,4,pv4,0
32695,Mercedes-Benz,CLS550,2013-01-01,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,16.6548,21.0313,24.75,36.0373,454,5,5,pv4,92
32696,Mercedes-Benz,CLS550 4matic,2013-01-01,Compact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,16.4977,20.5145,24.5883,33.6744,458,4,4,pv4,92
32697,Mercedes-Benz,CLS63 AMG,2013-01-01,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,15.9445,19.183,24.6822,32.0357,469,4,4,pv4,92
32698,Volkswagen,Golf,2013-01-01,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Diesel,4,2.0,29.0,39.0935,37.0,59.3437,318,9,7,pv4,0
32699,Volkswagen,Golf,2013-01-01,Compact Cars,Front-Wheel Drive,Manual 6-spd,Diesel,4,2.0,28.5,38.747,39.48,59.8138,315,9,7,pv4,0
32700,Audi,A6,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (AV-S8),Premium Gasoline,4,2.0,24.5044,31.4,32.5529,46.9,320,7,7,pv4,98
32701,Audi,A6 quattro,2013-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,20.3576,25.6856,29.8271,40.5676,374,6,6,pv4,98
32702,Audi,A7 quattro,2013-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,17.8058,22.5575,27.5484,37.3745,418,5,5,pv4,0
32703,Audi,A6 quattro,2013-01-01,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,18.4394,23.1369,26.9053,38.1,414,5,5,pv4,98
32704,Buick,Regal,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,19.0,25.7,27.0,43.8,407,5,5,pv4,98
32705,Buick,LaCrosse AWD,2013-01-01,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,16.6294,20.7,25.1517,35.4,453,5,5,pv4,100
32706,Buick,Regal,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,19.4394,24.5,30.4124,43.6,381,6,6,pv4,98
32707,Buick,Regal,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,19.4394,24.5,30.4124,43.6,381,6,6,pv4,98
32708,Chevrolet,Sonic 5,2013-01-01,Midsize Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.8,26.1013,33.9,33.896,49.2,305,8,8,pv4,91
32709,Chevrolet,Sonic 5,2013-01-01,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,24.4382,31.5,34.3867,50.0,317,7,7,pv4,91
